iucn_sid,sciname,year,cat,cat_score,eval_yr,rgn_id,rgn_name,comname,ico_gl,ico_rgn_id,presence,
39341,Isurus oxyrinchus,2013,VU,0.4,2009,147,French Polynesia,Shortfin Mako,TRUE,NA,Extant,
39341,Isurus oxyrinchus,2014,VU,0.4,2009,147,French Polynesia,Shortfin Mako,TRUE,NA,Extant,
39341,Isurus oxyrinchus,2015,VU,0.4,2009,147,French Polynesia,Shortfin Mako,TRUE,NA,Extant,
39341,Isurus oxyrinchus,2016,VU,0.4,2009,147,French Polynesia,Shortfin Mako,TRUE,NA,Extant,
39341,Isurus oxyrinchus,2017,VU,0.4,2009,147,French Polynesia,Shortfin Mako,TRUE,NA,Extant,
39341,Isurus oxyrinchus,2018,VU,0.4,2009,147,French Polynesia,Shortfin Mako,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1992,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1993,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1994,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1995,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1996,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1997,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1998,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,1999,NT,0.2,NA,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2.00E+03,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2001,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2002,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2003,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2004,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2005,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2006,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2007,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2008,NT,0.2,2000,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2009,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2010,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2011,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2012,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2013,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2014,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2015,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2016,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2017,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39365,Carcharhinus amblyrhynchos,2018,NT,0.2,2009,147,French Polynesia,Gray reef shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1992,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1993,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1994,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1995,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1996,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1997,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1998,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,1999,NT,0.2,NA,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2.00E+03,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2001,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2002,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2003,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2004,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2005,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2006,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2007,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2008,NT,0.2,2000,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2009,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2010,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2011,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2012,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2013,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2014,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2015,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2016,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2017,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39378,Galeocerdo cuvier,2018,NT,0.2,2009,147,French Polynesia,Tiger Shark,TRUE,NA,Extant,
39381,Prionace glauca,1992,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,* OCEANIC
39381,Prionace glauca,1993,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,exclude?
39381,Prionace glauca,1994,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,1995,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,1996,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,1997,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,1998,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,1999,NT,0.2,NA,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2.00E+03,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2001,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2002,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2003,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2004,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2005,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2006,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2007,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2008,NT,0.2,2000,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2009,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2010,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2011,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2012,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2013,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2014,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2015,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2016,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2017,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39381,Prionace glauca,2018,NT,0.2,2009,147,French Polynesia,Blue Shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1992,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1993,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1994,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1995,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1996,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1997,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1998,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,1999,NT,0.2,NA,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2.00E+03,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2001,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2002,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2003,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2004,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2005,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2006,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2007,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2008,NT,0.2,2000,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2009,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2010,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2011,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2012,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2013,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2014,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2015,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2016,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2017,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
39384,Triaenodon obesus,2018,NT,0.2,2009,147,French Polynesia,Whitetip reef shark,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1992,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1993,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1994,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1995,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1996,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1997,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1998,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,1999,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2.00E+03,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2001,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2002,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2003,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2004,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2005,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2006,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2007,EN,0.6,NA,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2008,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2009,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2010,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2011,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2012,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2013,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2014,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2015,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2016,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2017,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
132832,Megaptera novaeangliae,2018,EN,0.6,2008,147,French Polynesia,Humpback Whale,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1992,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1993,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1994,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1995,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1996,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1997,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1998,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,1999,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2.00E+03,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2001,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2002,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2003,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2004,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2005,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2006,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2007,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2008,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2009,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2010,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2011,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2012,CR,0.8,NA,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2013,CR,0.8,2013,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2014,CR,0.8,2013,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2015,CR,0.8,2013,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2016,CR,0.8,2013,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2017,CR,0.8,2013,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
46967817,Dermochelys coriacea,2018,CR,0.8,2013,147,French Polynesia,Leatherback Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1992,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1993,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1994,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1995,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1996,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1997,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1998,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,1999,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2.00E+03,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2001,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2002,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2003,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2004,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2005,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2006,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2007,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2008,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2009,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2010,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2011,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2012,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2013,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2014,CR,0.8,NA,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2015,CR,0.8,2015,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2016,CR,0.8,2015,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2017,CR,0.8,2015,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
84156809,Caretta caretta,2018,CR,0.8,2015,147,French Polynesia,Loggerhead Turtle,TRUE,NA,Extant,
,Carcharhinus melanopterus,1992,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,1993,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,1994,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,1995,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,1996,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,1997,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,1998,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,1999,NT,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2.00E+03,NT,0.2,2000,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2001,NT,0.2,2000,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2002,NT,0.2,2000,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2003,NT,0.2,2000,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2004,NT,0.2,2000,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2005,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2006,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2007,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2008,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2009,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2010,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2011,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2012,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2013,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2014,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2015,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2016,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2017,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus melanopterus,2018,NT,0.2,2005,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1992,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1993,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1994,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1995,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1996,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1997,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1998,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,1999,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2.00E+03,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2001,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2002,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2003,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2004,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2005,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2006,NA,0.2,NA,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2007,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2008,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2009,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2010,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2011,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2012,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2013,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2014,NT,0.2,2007,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2015,VU,0.4,2015,147,Moorea,,TRUE,NA,Extant,
,Carcharhinus albimarginatus,2016,VU,0.4,2015,147,Moorea,,TRUE,NA,Extant,
